#PTM ID	Entrez Gene ID	BioGRID ID	Systematic Name	Official Symbol	Synonymns	Relationship	Identity	Author	Pubmed ID	Organism ID	Organism Name	Source Database
31975	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Tanaka S (2007)	17167415	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
31975	856237	36288	YPR120C	CLB5	B-type cyclin CLB5|L000000353	kinase	regulatory	Zegerman P (2007)	17167417	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
31975	856237	36288	YPR120C	CLB5	B-type cyclin CLB5|L000000353	kinase	regulatory	Breitkreutz A (2010)	20489023	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
31975	856237	36288	YPR120C	CLB5	B-type cyclin CLB5|L000000353	kinase	regulatory	Tanaka S (2007)	17167415	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
31976	855950	36030	YPL153C	RAD53	LSD1|MEC2|SPK1|serine/threonine/tyrosine protein kinase RAD53|L000001573	kinase	catalytic	Zegerman P (2010)	20835227	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
31977	855950	36030	YPL153C	RAD53	LSD1|MEC2|SPK1|serine/threonine/tyrosine protein kinase RAD53|L000001573	kinase	catalytic	Zegerman P (2010)	20835227	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
31979	855950	36030	YPL153C	RAD53	LSD1|MEC2|SPK1|serine/threonine/tyrosine protein kinase RAD53|L000001573	kinase	catalytic	Lopez-Mosqueda J (2010)	20865002	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
31980	855950	36030	YPL153C	RAD53	LSD1|MEC2|SPK1|serine/threonine/tyrosine protein kinase RAD53|L000001573	kinase	catalytic	Lopez-Mosqueda J (2010)	20865002	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
31981	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Zegerman P (2007)	17167417	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
31981	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Breitkreutz A (2010)	20489023	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
31981	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Tanaka S (2007)	17167415	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
31981	856237	36288	YPR120C	CLB5	B-type cyclin CLB5|L000000353	kinase	regulatory	Zegerman P (2007)	17167417	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
31981	856237	36288	YPR120C	CLB5	B-type cyclin CLB5|L000000353	kinase	regulatory	Breitkreutz A (2010)	20489023	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
31981	856237	36288	YPR120C	CLB5	B-type cyclin CLB5|L000000353	kinase	regulatory	Tanaka S (2007)	17167415	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
31982	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Zegerman P (2007)	17167417	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
31982	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Breitkreutz A (2010)	20489023	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
31982	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Tanaka S (2007)	17167415	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
31982	856237	36288	YPR120C	CLB5	B-type cyclin CLB5|L000000353	kinase	regulatory	Zegerman P (2007)	17167417	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
31982	856237	36288	YPR120C	CLB5	B-type cyclin CLB5|L000000353	kinase	regulatory	Breitkreutz A (2010)	20489023	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
31982	856237	36288	YPR120C	CLB5	B-type cyclin CLB5|L000000353	kinase	regulatory	Tanaka S (2007)	17167415	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
31988	855950	36030	YPL153C	RAD53	LSD1|MEC2|SPK1|serine/threonine/tyrosine protein kinase RAD53|L000001573	kinase	catalytic	Zegerman P (2010)	20835227	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
31989	855950	36030	YPL153C	RAD53	LSD1|MEC2|SPK1|serine/threonine/tyrosine protein kinase RAD53|L000001573	kinase	catalytic	Zegerman P (2010)	20835227	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
31994	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Holt LJ (2009)	19779198	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
31995	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Holt LJ (2009)	19779198	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
31996	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Holt LJ (2009)	19779198	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
31997	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Holt LJ (2009)	19779198	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
31998	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Holt LJ (2009)	19779198	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
32036	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Holt LJ (2009)	19779198	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
32037	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Holt LJ (2009)	19779198	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
32041	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Holt LJ (2009)	19779198	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
32041	856236	36287	YPR119W	CLB2	B-type cyclin CLB2|L000000350	kinase	regulatory	Holt LJ (2009)	19779198	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
32042	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Holt LJ (2009)	19779198	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
32042	856236	36287	YPR119W	CLB2	B-type cyclin CLB2|L000000350	kinase	regulatory	Holt LJ (2009)	19779198	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
32094	853686	33969	YKL168C	KKQ8	putative serine/threonine protein kinase KKQ8|L000004097	kinase	catalytic	Bodenmiller B (2010)	21177495	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
32117	852077	32520	YDR466W	PKH3	protein kinase PKH3	kinase	catalytic	Bodenmiller B (2010)	21177495	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
32118	852077	32520	YDR466W	PKH3	protein kinase PKH3	kinase	catalytic	Bodenmiller B (2010)	21177495	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
32119	852077	32520	YDR466W	PKH3	protein kinase PKH3	kinase	catalytic	Bodenmiller B (2010)	21177495	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
32120	852077	32520	YDR466W	PKH3	protein kinase PKH3	kinase	catalytic	Bodenmiller B (2010)	21177495	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
32131	852101	32542	YDR490C	PKH1	serine/threonine protein kinase PKH1|L000004616	kinase	catalytic	Daquinag A (2007)	17101780	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
32131	854053	34303	YOL100W	PKH2	serine/threonine protein kinase PKH2|L000004617	kinase	catalytic	Daquinag A (2007)	17101780	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
32136	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Holt LJ (2009)	19779198	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
32137	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Holt LJ (2009)	19779198	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
32138	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Holt LJ (2009)	19779198	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
32139	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Holt LJ (2009)	19779198	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
32198	855950	36030	YPL153C	RAD53	LSD1|MEC2|SPK1|serine/threonine/tyrosine protein kinase RAD53|L000001573	kinase	catalytic	Truman AW (2009)	19805511	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
32199	855950	36030	YPL153C	RAD53	LSD1|MEC2|SPK1|serine/threonine/tyrosine protein kinase RAD53|L000001573	kinase	catalytic	Truman AW (2009)	19805511	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
32200	855950	36030	YPL153C	RAD53	LSD1|MEC2|SPK1|serine/threonine/tyrosine protein kinase RAD53|L000001573	kinase	catalytic	Truman AW (2009)	19805511	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
32201	852433	32836	YBR136W	MEC1	ESR1|RAD31|SAD3|protein kinase MEC1|L000000586|S000029404|S000007656	kinase	catalytic	Truman AW (2009)	19805511	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
32201	852190	32616	YBL088C	TEL1	DNA-binding protein kinase TEL1|L000002281	kinase	catalytic	Truman AW (2009)	19805511	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
32202	852433	32836	YBR136W	MEC1	ESR1|RAD31|SAD3|protein kinase MEC1|L000000586|S000029404|S000007656	kinase	catalytic	Truman AW (2009)	19805511	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
32202	852190	32616	YBL088C	TEL1	DNA-binding protein kinase TEL1|L000002281	kinase	catalytic	Truman AW (2009)	19805511	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
32203	852433	32836	YBR136W	MEC1	ESR1|RAD31|SAD3|protein kinase MEC1|L000000586|S000029404|S000007656	kinase	catalytic	Truman AW (2009)	19805511	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
